date,open,high,low,close
7/28/1995,37.0230,37.0230,36.7272,36.7578
7/31/1995,36.7884,36.8190,36.5843,36.6660
8/1/1995,36.7169,36.7169,36.4007,36.6048
8/2/1995,36.8190,37.0842,36.4619,36.5232
8/3/1995,36.2681,36.5333,36.2069,36.5129
8/4/1995,36.5843,36.6150,36.5129,36.5537
8/7/1995,36.6353,36.7476,36.6150,36.6353
8/8/1995,36.6558,36.7680,36.5232,36.6353
8/9/1995,36.7578,36.7578,36.5945,36.6251
8/10/1995,36.6660,36.7476,36.3905,36.5435
8/11/1995,36.5129,36.5537,36.1864,36.3395
8/14/1995,36.4313,36.6660,36.3497,36.6660
8/15/1995,36.6558,36.6558,36.3395,36.5945
8/16/1995,36.5640,36.6966,36.5232,36.6966
