Date,Open,High,Low,Close,Adj Close,Volume
8/8/2000,147.5,148.8125,147.5,148.6875,101.260979,3658700
8/9/2000,149.140625,149.21875,147.375,147.4375,100.409706,5383800
8/10/2000,147.53125,147.859375,146.28125,146.71875,99.920219,4193400
8/11/2000,146.625,148,145.5625,147.40625,100.388412,5089400
8/14/2000,147.78125,149.5625,147.0625,149.28125,101.665344,2966700
8/15/2000,149.34375,149.8125,148.5625,149.15625,101.580193,5564600
8/16/2000,149.3125,149.9375,147.84375,148.625,101.218369,5191600
8/17/2000,148.6875,150.4375,148.34375,150.1875,102.282509,5652200
8/18/2000,150.375,150.375,149.21875,149.6875,101.941994,4626400
8/21/2000,150.03125,150.71875,149.40625,150.5,102.495323,2380600
8/22/2000,150.5625,151.3125,150.09375,150.25,102.325096,3075300
8/23/2000,149.8125,151.28125,149.28125,150.84375,102.729485,5483200
8/24/2000,151.15625,151.5,150.5,151.3125,103.04866,4529000
8/25/2000,151.15625,151.625,150.9375,151.25,103.006149,2822200
8/28/2000,151.25,152.90625,151.25,151.765625,103.357269,5518700
8/29/2000,151.4375,151.875,150.90625,151.796875,103.378624,3561900
8/30/2000,151.3125,151.5,150.34375,150.34375,102.388947,3964800
8/31/2000,151.0625,153.09375,150.90625,152.34375,103.750977,4863100
9/1/2000,153.25,153.59375,152,152.5,103.85743,3191200
9/5/2000,151.875,152.203125,150.8125,151.28125,103.027351,3470800
9/6/2000,151.1875,151.953125,149.53125,149.5625,101.85688,4322200
9/7/2000,150.25,151.078125,149.828125,150.84375,102.729485,4265500
9/8/2000,150.28125,150.5,149.328125,149.8125,102.027122,3518200
9/11/2000,149.75,151.1875,148.6875,149.59375,101.878181,3937500
9/12/2000,149.75,150.25,148.4375,148.5,101.133255,4769100
9/13/2000,148,149.34375,147.65625,148.890625,101.3993,7691600
9/14/2000,149.875,149.9375,148.15625,149.640625,101.910065,3397100
9/15/2000,148.1875,148.25,146,146,99.680489,4085700
9/18/2000,146.375,146.96875,144.203125,144.65625,98.763039,5109300
9/19/2000,145.125,146.3125,144.703125,145.96875,99.659149,6588200
9/20/2000,145.6875,146.03125,143.15625,144.890625,98.923065,6508100
9/21/2000,144.46875,145.5625,142.625,142.6875,97.418938,5972300
9/22/2000,142.625,145.3125,142.421875,145.28125,99.189781,7791300
9/25/2000,145.9375,146.0625,143.71875,144.25,98.48568,9726300
9/26/2000,144.375,145,142.40625,142.40625,97.226868,5302400
9/27/2000,143.5625,143.96875,142.125,143.15625,97.738914,7186200
9/28/2000,143.1875,146.328125,142.890625,145,98.997795,7036400
9/29/2000,145.46875,145.96875,143.625,143.625,98.058998,9333600
10/2/2000,144.28125,144.90625,143.140625,143.84375,98.208344,5517800
10/3/2000,144.53125,145.75,142.28125,142.5,97.290932,9347200
10/4/2000,142.875,144.25,141.75,143.6875,98.101662,6148900
10/5/2000,143.40625,144.84375,143.3125,144.1875,98.443001,4566900
10/6/2000,143.875,144.640625,139.75,141.0625,96.309464,10014900
10/9/2000,141.3125,141.3125,139.375,140,95.584045,4508000
10/10/2000,140.09375,141.25,137.6875,137.6875,94.005196,6104700
10/11/2000,137.625,138.625,135.125,136.53125,93.215782,10346000
10/12/2000,137.28125,137.59375,132.78125,133.125,90.89016,12336900
10/13/2000,132.9375,137.65625,132.875,137.5625,93.919884,11778800
10/16/2000,137.40625,138.234375,136.6875,138.1875,94.346588,5659000
10/17/2000,138.4375,138.5625,134.40625,134.75,91.999641,7831700
10/18/2000,132.625,136.125,130.15625,134.25,91.658287,10897300
10/19/2000,136.84375,139.453125,136.4375,139.3125,95.114647,8767300
10/20/2000,138.375,141.1875,138.375,139.90625,95.52005,7373500
10/23/2000,139.9375,141.03125,138.9375,140.53125,95.946724,5290000
10/24/2000,140.96875,141.9375,139,139.59375,95.306702,5750700
10/25/2000,138.75,139.5625,136.125,136.3125,93.066414,9137600
10/26/2000,137.125,137.65625,134.03125,136.6875,93.322449,9345800
10/27/2000,137.875,139.28125,136.625,139.28125,95.0933,9762900
10/30/2000,138.4375,141.09375,138.15625,140.53125,95.946724,10154100
10/31/2000,141.015625,143.6875,140.0625,142.953125,97.600243,7752400
11/1/2000,142.25,143.25,141.21875,142.46875,97.269592,6753600
11/2/2000,143.15625,143.90625,142.515625,142.703125,97.429573,11395100
11/3/2000,143.46875,143.75,142.375,142.78125,97.482925,5187100
11/6/2000,143.15625,144.296875,143.03125,143.78125,98.165657,4042500
11/7/2000,143.140625,144,142.5625,143.75,98.144341,5231300
11/8/2000,144.0625,144.0625,140.5625,140.5625,95.968079,6123300
11/9/2000,140,141.21875,137.25,140.03125,95.6054,10635300
11/10/2000,139,139.46875,136.53125,136.625,93.279778,8569500
11/13/2000,135.625,136.984375,133.015625,135.5625,92.554359,17285300
11/14/2000,137.46875,139.625,137,139.125,94.986649,7668900
11/15/2000,139.0625,140.109375,137.75,139.5625,95.285324,8837700
11/16/2000,138.578125,139.875,137.3125,137.375,93.791862,6684100
11/17/2000,137.3125,139,135.75,136.640625,93.290436,6551100
11/20/2000,135.75,136.375,134.3125,134.6875,91.956963,5458500
11/21/2000,134.875,136.1875,133.515625,135.375,92.426353,7684300
11/22/2000,134.34375,134.875,132.125,132.140625,90.218109,5736900
11/24/2000,133.625,134.96875,133.625,134.84375,92.063644,3411600
11/27/2000,136.46875,136.6875,135.3125,136.03125,92.874405,5992000
11/28/2000,135.125,136.59375,133.640625,133.6875,91.274239,5336100
11/29/2000,134.375,135.90625,133.265625,133.4375,91.103523,6914100
11/30/2000,132.5,133.5,129.75,132.28125,90.314125,11201600
12/1/2000,133.1875,134.0625,131,132.21875,90.271431,7587200
12/4/2000,131.875,133.875,131.5,133.34375,91.039536,6996600
12/5/2000,134.875,138.25,134.40625,137.71875,94.026543,8883400
12/6/2000,137.78125,138.34375,135.03125,135.515625,92.5224,12888000
12/7/2000,134.875,135.875,133.65625,133.65625,91.252907,6529100
12/8/2000,137.0625,139.46875,133.875,133.96875,91.466225,10276300
12/11/2000,137.375,139.5625,136.71875,138.625,94.645271,6405600
12/12/2000,138.1875,138.8125,137.375,138.03125,94.239891,5022900
12/13/2000,139.25,139.40625,136.03125,136.140625,92.949097,6070500
12/14/2000,135.875,136.5,134.03125,134.40625,91.764961,7678400
12/15/2000,133.125,133.125,130.5625,130.96875,89.692322,9065300
12/18/2000,132.0625,133.46875,131.765625,132.71875,90.890755,7235400
12/19/2000,132.46875,134.96875,130.015625,130.015625,89.039551,9616600
12/20/2000,128.625,128.9375,126.09375,126.25,86.460693,9994300
12/21/2000,126,128.859375,125.53125,127.125,87.059937,14331500
12/22/2000,129,131.109375,128.84375,130.9375,89.670898,10182900
12/26/2000,130.84375,132.34375,130.28125,132.34375,90.633957,4665300
12/27/2000,131.75,133.734375,131.25,133.3125,91.297371,4854100
12/28/2000,132.8125,133.875,132.59375,133.71875,91.575577,8358700
12/29/2000,134.0625,134.28125,131.1875,131.1875,89.842102,8774600
1/2/2001,132,132.15625,127.5625,128.8125,88.215607,8737500
1/3/2001,128.3125,136,127.65625,135,92.453026,19431600
1/4/2001,134.9375,135.46875,133,133.546875,91.457893,9219000
1/5/2001,133.46875,133.625,129.1875,129.1875,88.472427,12911400
1/8/2001,129.875,130.1875,127.6875,130.1875,89.157249,6625300
1/9/2001,131.046875,131.5,129.421875,129.84375,88.921822,5702400
1/10/2001,129,132.125,128.8125,132.125,90.484138,8746100
1/11/2001,131.09375,133.484375,131.09375,132.25,90.56971,7245100
1/12/2001,132.6875,133.71875,131.28125,132,90.398491,7244000
1/16/2001,132,133.1875,131.515625,132.84375,90.976341,8542200
1/17/2001,134.84375,135.046875,132.640625,133.453125,91.393723,7851400
1/18/2001,133.4375,135.703125,132.9375,134.78125,92.303223,8107000
1/19/2001,136.1875,136.1875,133.875,134.015625,91.778915,7782500
1/22/2001,134.25,135.78125,133.5625,134.90625,92.388824,7050900
1/23/2001,134.46875,136.65625,134.15625,135.96875,93.116493,8463100
1/24/2001,136.25,137.3125,135.84375,136.375,93.394661,6199900
1/25/2001,136.25,137.25,135.65625,136.03125,93.159286,10818300
1/26/2001,135.15625,136.125,134.453125,135.875,93.052269,7136800
1/29/2001,135.5,136.899994,135.369995,136.600006,93.548744,6705900
1/30/2001,136.300003,137.919998,135.789993,137.800003,94.370628,7069100
1/31/2001,137.399994,138.699997,136.600006,137.020004,93.83638,9706900
2/1/2001,137.100006,137.949997,136.25,137.929993,94.459564,8239100
2/2/2001,137.399994,137.990005,134.75,134.800003,92.316063,8276600
2/5/2001,134.800003,135.940002,134.75,135.789993,92.994041,4352900
2/6/2001,135.300003,136.699997,135.220001,135.389999,92.720139,7106700
2/7/2001,134.720001,135.399994,133.679993,134.690002,92.240753,5748700
2/8/2001,134.800003,135.399994,133.100006,133.119995,91.165573,5943300
2/9/2001,133.350006,133.350006,131.259995,131.839996,90.28894,9913000
2/12/2001,131.699997,133.5,131.699997,133.350006,91.323036,5804400
2/13/2001,133.699997,134.169998,132,132.259995,90.576584,6587600
2/14/2001,132.649994,132.649994,130.660004,132.059998,90.439575,8400100
2/15/2001,132.839996,133.520004,131.990005,133.339996,91.316193,5929800
2/16/2001,131,131.289993,129.300003,130.399994,89.302773,6434900
2/20/2001,131.039993,131.139999,128.100006,128.389999,87.926247,5760000
2/21/2001,127.900002,128.839996,125.5,125.620003,86.029251,10910800
2/22/2001,126.349998,126.540001,123.019997,125.809998,86.159386,21281600
2/23/2001,125.080002,125.540001,121.800003,124.959999,85.577286,20173000
2/26/2001,125.800003,127.620003,124.5,127.620003,87.398941,11503700
2/27/2001,126.800003,127.839996,125.510002,126.440002,86.590836,11415000
2/28/2001,126.75,126.839996,123.269997,123.949997,84.885567,14825800
3/1/2001,124.050003,124.599998,121.75,124.599998,85.330719,14672000
3/2/2001,122.5,125.650002,122.300003,123.610001,84.652756,12564300
3/5/2001,124.150002,124.779999,123.809998,124.739998,85.426598,5293200
3/6/2001,126.349998,127.75,125.489998,126.080002,86.344261,6917000
3/7/2001,126.900002,127.040001,125.760002,126.980003,86.960609,6371700
3/8/2001,126.599998,127.239998,126.139999,127.120003,87.056496,6055000
3/9/2001,126.099998,126.099998,123.110001,123.360001,84.481499,10020300
3/12/2001,122.339996,122.5,117.75,118.080002,80.865608,13972900
3/13/2001,119.400002,120.440002,117.529999,120.019997,82.194199,12888000
3/14/2001,117.050003,119.290001,115.75,117.650002,80.571106,19883400
3/15/2001,118.449997,118.860001,117.360001,117.68,80.59166,10370300
3/16/2001,117.129997,117.400002,114.809998,115.010002,78.97522,58514600
3/19/2001,115.760002,117.690002,114.82,117.349998,80.582054,10067800
3/20/2001,117.900002,118.459999,114.110001,114.199997,78.418983,15083900
3/21/2001,114.18,115.260002,111.900002,112.260002,77.086815,19004600
3/22/2001,112.019997,112.599998,108.040001,111.120003,76.304001,28624800
3/23/2001,113.25,114.660004,111.5,114.480003,78.611275,12861700
3/26/2001,115.699997,116.269997,114.769997,115.940002,79.613808,9943800
3/27/2001,115.620003,118.650002,115.279999,118.309998,81.241257,12880700
3/28/2001,116.900002,116.949997,114.900002,115.040001,78.995804,10953300
3/29/2001,114.699997,116.5,112.139999,115.480003,79.297913,12060300
3/30/2001,115.550003,116.690002,114.5,116.690002,80.12883,9183600
4/2/2001,116.300003,117.379997,113.800003,114.199997,78.418983,10561000
4/3/2001,113.980003,114.150002,110.059998,110.389999,75.802757,12836000
4/4/2001,110.57,112.099998,109.300003,110.849998,76.118599,14884300
4/5/2001,113.300003,115.489998,112.5,115.050003,79.002686,21522800
4/6/2001,113.989998,114.400002,112.059998,113.300003,77.801018,14937800
4/9/2001,114,114.989998,112.779999,114.559998,78.666176,9034300
4/10/2001,115.449997,117.75,115.169998,116.650002,80.101349,17873600
4/11/2001,118.779999,118.989998,116.139999,116.730003,80.156303,12722300
4/12/2001,116.300003,118.940002,115.959999,118.849998,81.612061,9233200
4/16/2001,118.290001,118.889999,116.910004,117.599998,80.7537,7350000
4/17/2001,117.309998,119.660004,117.019997,119.260002,81.893585,10924700
4/18/2001,121.059998,126,120.690002,124,85.148468,32481600
4/19/2001,124.25,125.839996,123.580002,125.650002,86.281502,13809900
4/20/2001,124.900002,125.400002,123.660004,124.5,85.491806,7626700
4/23/2001,123.650002,123.889999,121.910004,122.239998,83.939911,8451800
4/24/2001,122.519997,123.650002,121.099998,121.580002,83.48674,10044700
4/25/2001,121.419998,123.669998,120.949997,123.169998,84.578499,8249000
4/26/2001,123.730003,125.220001,123.5,123.720001,84.956215,10590400
4/27/2001,124.919998,125.839996,124.199997,125.779999,86.370743,7938700
4/30/2001,126.449997,127.269997,124.669998,126.660004,86.975052,10766900
5/1/2001,125.07,127.150002,124.599998,127.050003,87.242859,10578000
5/2/2001,127.410004,127.690002,126,126.82,87.084923,9572900
5/3/2001,126.129997,126.150002,124.220001,125.209999,85.97934,9926200
5/4/2001,123.650002,127.349998,123.440002,127.339996,87.441963,12145300
5/7/2001,126.860001,127.379997,126.230003,126.239998,86.68663,7185200
5/8/2001,126.860001,127.099998,125.559998,126.18,86.645447,6952600
5/9/2001,125.25,126.550003,125.059998,125.650002,86.281502,9507400
5/10/2001,127.260002,127.5,125.769997,126.019997,86.535561,6872400
5/11/2001,126,126.489998,124.400002,125.150002,85.938148,7734400
5/14/2001,124.900002,125.440002,124.459999,125.400002,86.109818,7914000
5/15/2001,125.550003,126.5,124.849998,125.980003,86.50811,9782200
5/16/2001,124.839996,129.199997,124.620003,128.949997,88.547562,14909000
5/17/2001,129,130.080002,128.559998,129.149994,88.684868,11824600
5/18/2001,129.089996,129.740005,128.100006,129.740005,89.090065,6683100
5/21/2001,129.839996,131.839996,129.149994,131.649994,90.401604,11531500
5/22/2001,131.830002,132.089996,131.070007,131.479996,90.284843,8342700
5/23/2001,131.050003,131.050003,129.25,129.25,88.753532,12330800
5/24/2001,129.470001,130,128.550003,129.630005,89.014496,7902800
5/25/2001,129.649994,129.699997,127.900002,128.100006,87.963852,7425000
5/29/2001,128.220001,128.350006,126.900002,127.080002,87.263443,9003900
5/30/2001,126.589996,127.089996,125,125.300003,86.041161,10041800
5/31/2001,125.43,126.760002,125.260002,125.949997,86.487518,9874200
6/1/2001,126.199997,127.099998,125.120003,126.730003,87.023087,8848300
6/4/2001,126.800003,127.43,126.080002,127.339996,87.441963,5623500
6/5/2001,127.489998,129.229996,127.269997,128.800003,88.444519,9115400
6/6/2001,128.830002,128.830002,127.360001,127.730003,87.709831,12064900
6/7/2001,127.050003,128.350006,127,128.190002,88.02565,7355300
6/8/2001,127.699997,127.870003,126.139999,127,87.208496,8170600
6/11/2001,126.709999,126.989998,125.410004,126.099998,86.590492,7012200
6/12/2001,124.860001,126.739998,124.040001,125.879997,86.439445,9364400
6/13/2001,126.169998,126.580002,124.650002,124.800003,85.697823,7629400
6/14/2001,124.18,124.300003,121.75,122,83.775124,12603000
6/15/2001,120.910004,122.400002,120.400002,121.849998,83.910065,16821100
6/18/2001,121.650002,122.440002,120.910004,121.260002,83.503769,11368300
6/19/2001,122.379997,122.889999,120.889999,121.790001,83.868767,7732300
6/20/2001,121.190002,122.860001,121.099998,122.43,84.309479,8787200
6/21/2001,122.220001,124.309998,122.150002,123.82,85.266693,12259100
6/22/2001,123.489998,123.589996,122.160004,122.849998,84.598679,12212000
6/25/2001,123.279999,123.440002,121.5,121.720001,83.820534,8406800
6/26/2001,120.900002,122.389999,120.57,121.550003,83.703484,8005800
6/27/2001,121.599998,122.239998,120.910004,121.480003,83.655312,10105100
6/28/2001,122,123.940002,121.93,122.150002,84.116676,10269300
6/29/2001,122.800003,124.010002,122.260002,122.599998,84.426544,9824200
7/2/2001,122.800003,124.32,122.620003,124.129997,85.480171,8522200
7/3/2001,123.980003,124.099998,123.050003,124.099998,85.459503,3303100
7/5/2001,123.07,123.650002,121.660004,121.68,83.793022,5517900
7/6/2001,121.309998,121.489998,119.050003,119.050003,81.981903,11665900
7/9/2001,119.489998,120.540001,119.199997,119.699997,82.429527,8339300
7/10/2001,120.290001,120.639999,118.209999,118.260002,81.437912,8630700
7/11/2001,118.099998,118.889999,117.089996,118.379997,81.520531,15328600
7/12/2001,119.5,121.470001,119.309998,121.190002,83.455589,12002800
7/13/2001,120.839996,122.32,120.620003,122.239998,84.178612,10433800
7/16/2001,121.769997,122.279999,120.290001,120.709999,83.125046,6915300
7/17/2001,120.199997,121.949997,119.830002,121.839996,83.903214,7469800
7/18/2001,120.559998,121.639999,120.059998,121.010002,83.331627,7709300
7/19/2001,122.18,122.980003,120.760002,122.07,84.061569,10082900
7/20/2001,121.150002,121.940002,120.919998,121.339996,83.558884,6705800
7/23/2001,121.800003,121.879997,118.949997,118.949997,81.913033,8065200
7/24/2001,119,119.199997,116.75,117.800003,81.121086,12269000
7/25/2001,117.919998,119.480003,117.459999,119.099998,82.016327,12088500
7/26/2001,119.059998,120.849998,118.559998,120.349998,82.877121,12898200
7/27/2001,120.830002,121.349998,119.910004,120.809998,83.193893,8478800
7/30/2001,121.190002,121.349998,120.300003,120.849998,83.221443,8547700
7/31/2001,121,122.68,120.800003,121.349998,83.565727,11918100
8/1/2001,121.970001,122.699997,121.550003,122.110001,84.089119,11940800
8/2/2001,123.230003,123.25,121.889999,122.610001,84.433434,11070100
8/3/2001,122.360001,122.360001,120.900002,121.940002,83.972054,10816300
8/6/2001,121.349998,121.510002,120.099998,120.300003,82.842712,8550100
8/7/2001,120.269997,121.199997,119.910004,120.769997,83.166351,8865100
8/8/2001,120.120003,121.160004,118.43,118.529999,81.623817,15183800
8/9/2001,118.699997,118.970001,117.860001,118.879997,81.864815,14118500
8/10/2001,118.800003,119.839996,117.339996,119.290001,82.147163,11173300
8/13/2001,119.599998,119.849998,118.809998,119.32,82.167839,7431600
8/14/2001,120.139999,120.349998,118.800003,119.269997,82.133392,13178100
8/15/2001,119.230003,119.610001,118.080002,118.239998,81.42411,8520600
8/16/2001,117.800003,118.75,117,118.650002,81.706429,10734700
8/17/2001,117.650002,117.870003,116.010002,116.75,80.398056,11604600
8/20/2001,116.800003,117.900002,116.550003,117.830002,81.141777,10417400
8/21/2001,117.800003,118.540001,115.800003,115.82,79.757629,14480800
8/22/2001,116.75,117.43,115.779999,117.019997,80.583954,11752300
8/23/2001,116.959999,117.519997,116.489998,116.599998,80.294746,8744100
8/24/2001,117.209999,119.129997,116.739998,119.019997,81.96125,11687700
8/27/2001,118.970001,119.199997,118.260002,118.309998,81.472328,7425100
8/28/2001,118.279999,118.489998,116.580002,116.580002,80.280975,12046600
8/29/2001,117.129997,117.18,115.169998,115.540001,79.564789,16180000
8/30/2001,114.849998,115.739998,112.040001,113.32,78.036057,17692600
8/31/2001,113.400002,114.769997,113.129997,114.150002,78.60759,15985400
9/4/2001,113.849998,116.169998,113.370003,113.419998,78.104897,24473400
9/5/2001,113.699997,114.190002,111.949997,113.699997,78.297707,21477100
9/6/2001,112.650002,113.300003,110.769997,110.769997,76.279991,21653000
9/7/2001,110.019997,111.25,108.629997,108.720001,74.868309,33133900
9/10/2001,107.699997,110.349998,107.699997,110.050003,75.784187,23408700
9/17/2001,101,106.400002,100,104.300003,71.824532,32388700
9/18/2001,104.330002,105.300003,103.360001,104.050003,71.652367,22029200
9/19/2001,104.099998,104.5,98.559998,101.949997,70.206261,42771800
9/20/2001,100.400002,101.809998,98.559998,98.709999,67.975082,36210900
9/21/2001,94.279999,98.989998,93.800003,97.279999,67.241707,49782100
9/24/2001,99.720001,101.160004,99.059998,100.699997,69.605652,25549600
9/25/2001,100.75,102,99.900002,101.75,70.331459,25466200
9/26/2001,102.349998,102.400002,100.43,101.389999,70.082596,18587500
9/27/2001,101.25,102.290001,100,102.269997,70.690903,20536800
9/28/2001,102.980003,109.620003,102.5,104.440002,72.190811,21687200
10/1/2001,103.900002,104.32,102.830002,104.269997,72.073334,20457400
10/2/2001,104,105.580002,103.650002,105.580002,72.978806,19833100
10/3/2001,104.599998,107.879997,104.349998,107.349998,74.202255,32045800
10/4/2001,108.290001,108.970001,106.75,107.440002,74.264481,32674100
10/5/2001,107.25,107.620003,105.519997,107.230003,74.119301,29796100
10/8/2001,106.269997,107.300003,105.870003,106.529999,73.635483,12970300
10/9/2001,106.610001,106.75,105.599998,105.959999,73.241455,15976300
10/10/2001,105.800003,108.550003,105.519997,108.32,74.872742,19987400
10/11/2001,108.949997,110.300003,108.949997,110,76.033989,23006300
10/12/2001,109.150002,109.889999,107.300003,109.5,75.688377,31360500
10/15/2001,108.629997,109.449997,108.059998,109.300003,75.550148,16873000
10/16/2001,109.800003,110.610001,108.949997,109.989998,76.0271,15877100
10/17/2001,111.07,111.150002,107.650002,107.650002,74.40963,28542300
10/18/2001,107.82,108.160004,106.75,107.419998,74.250648,16510000
10/19/2001,107,107.910004,106.010002,107.349998,74.202255,21912500
10/22/2001,107.300003,109.57,107.209999,109.470001,75.667664,17540600
10/23/2001,109.959999,110.279999,108.379997,108.910004,75.280571,22062500
10/24/2001,108.980003,109.449997,108.220001,108.620003,75.080124,16065200
10/25/2001,107.449997,110.599998,106.739998,110.57,76.427994,27467900
10/26/2001,109.949997,111.790001,109.669998,110.32,76.25518,18623300
10/29/2001,110.160004,110.550003,107.449997,107.449997,74.27137,18727500
10/30/2001,107.349998,107.699997,105.559998,106.160004,73.379707,26178600
10/31/2001,106.900002,107.860001,105.800003,105.800003,73.130867,28124200
11/1/2001,106.599998,109.010002,105.699997,108.510002,75.004089,29806800
11/2/2001,108.440002,109.379997,107.870003,109.25,75.515594,17575900
11/5/2001,110.120003,111.089996,109.949997,110.68,76.504074,15929500
11/6/2001,110.349998,112.480003,109.849998,112.400002,77.692902,23245800
11/7/2001,111.769997,113.120003,111.639999,112.25,77.589241,19716000
11/8/2001,112.870003,114.080002,111.900002,112.599998,77.831161,22563500
11/9/2001,112.25,112.959999,111.440002,112.720001,77.914101,15895800
11/12/2001,111,112.650002,110,112.029999,77.43718,26068800
11/13/2001,113.440002,114.550003,113.18,114.550003,79.179039,15296200
11/14/2001,115.169998,115.400002,113.709999,114.660004,79.255058,17571300
11/15/2001,114.370003,115.18,113.93,114.870003,79.400238,19470200
11/16/2001,115.080002,115.099998,113.400002,114.360001,79.047729,18134900
11/19/2001,114.919998,115.849998,114.449997,115.769997,80.022331,13625400
11/20/2001,115.370003,115.800003,114.639999,114.800003,79.351852,16209700
11/21/2001,114.5,114.669998,113.510002,114.040001,78.826523,11470200
11/23/2001,114.040001,115.75,114,115.68,79.960129,6717100
11/26/2001,115.75,116.339996,115.07,115.93,80.13295,13726000
11/27/2001,115.620003,116.900002,114.089996,115.43,79.787308,19261400
11/28/2001,114.739998,115.169998,113.25,113.339996,78.342667,20195500
11/29/2001,113.660004,114.919998,113,114.870003,79.400238,16354700
11/30/2001,114.400002,114.910004,114.019997,114.050003,78.833397,13680300
12/3/2001,113.650002,114.080002,113.010002,113.370003,78.363396,15220400
12/4/2001,113.919998,115.300003,113.349998,115.290001,79.690552,17239900
12/5/2001,115.610001,118,115.559998,117.400002,81.149017,25204000
12/6/2001,117.339996,117.940002,116.93,117.339996,81.107521,17972900
12/7/2001,116.900002,117.089996,115.699997,116.559998,80.568375,18857800
12/10/2001,115.849998,116.389999,114.349998,114.379997,79.061501,13862700
12/11/2001,114.900002,115.720001,113.900002,114.150002,78.90255,20833300
12/12/2001,114.550003,114.779999,113.110001,114.279999,78.992432,16171500
12/13/2001,113.449997,113.699997,112.040001,112.059998,77.457901,19026700
12/14/2001,112.330002,113.489998,112,113.129997,78.197495,16721900
12/17/2001,112.989998,114.360001,112.900002,114.300003,79.006226,13925900
12/18/2001,114.629997,115.150002,114.339996,114.980003,79.476288,13663700
12/19/2001,114.089996,115.919998,114,115.790001,80.036148,20143400
12/20/2001,115.5,115.800003,114.550003,114.650002,79.248154,14867900
12/21/2001,115.029999,115.07,114.199997,114.949997,79.728821,14037700
12/24/2001,114.830002,115.040001,114.610001,114.730003,79.576225,5728800
12/26/2001,114.650002,116.209999,114.650002,115.360001,80.013176,10304800
12/27/2001,115.300003,116.080002,115.25,116.059998,80.498688,9407300
12/28/2001,116.290001,116.75,115.919998,116,80.457077,10593800
12/31/2001,116.150002,116.389999,114.230003,114.300003,79.277977,14619500
1/2/2002,115.110001,115.75,113.809998,115.529999,80.131104,18651900
1/3/2002,115.650002,116.949997,115.540001,116.839996,81.039688,15743000
1/4/2002,117.169998,117.980003,116.550003,117.620003,81.580734,20140700
1/7/2002,117.699997,117.989998,116.559998,116.790001,81.005051,13106500
1/8/2002,116.790001,117.059998,115.970001,116.519997,80.817757,12683700
1/9/2002,116.68,117.779999,115.339996,115.57,80.158867,16610300
1/10/2002,115.690002,116.349998,115.300003,116.080002,80.51255,12823400
1/11/2002,116.209999,116.279999,114.699997,114.940002,79.721878,13708400
1/14/2002,114.650002,114.839996,113.959999,114.220001,79.222511,12301100
1/15/2002,114.550003,115.389999,113.900002,115.150002,79.867538,20219900
1/16/2002,114.300003,114.400002,112.690002,112.82,78.251472,17067000
1/17/2002,113.760002,114.239998,113.400002,113.669998,78.841019,17283400
1/18/2002,113,113.849998,112.669998,113.150002,78.480354,17028000
1/22/2002,113.75,113.93,112.019997,112.370003,77.939354,11689300
1/23/2002,112.629997,113.550003,112.019997,113.230003,78.535828,12438900
1/24/2002,113.639999,114.25,113.32,113.580002,78.77858,12142800
1/25/2002,113.120003,114.18,113.040001,113.550003,78.757797,12810700
1/28/2002,113.900002,114.190002,112.919998,113.860001,78.972816,10589200
1/29/2002,113.849998,114.129997,110.050003,110.279999,76.489723,27720800
1/30/2002,110.389999,113.389999,108.400002,111.870003,77.592545,34711800
1/31/2002,112.150002,113.300003,111.620003,113.18,78.501129,19909200
2/1/2002,113.089996,113.300003,112.169998,112.650002,78.133568,15838500
2/4/2002,112.230003,112.230003,109.440002,109.849998,76.191505,24243400
2/5/2002,109.400002,110.489998,108.529999,109.169998,75.719833,33614000
2/6/2002,109.650002,109.739998,108.059998,108.699997,75.393875,29486000
2/7/2002,108.720001,109.860001,108,108.019997,74.922203,23445400
2/8/2002,108.629997,110.75,108.300003,110.089996,76.357948,19277800
2/11/2002,110.050003,111.639999,109.82,111.440002,77.294312,18792400
2/12/2002,110.959999,111.709999,110.029999,111.089996,77.051521,13942500
2/13/2002,111.480003,112.540001,111.349998,112.269997,77.869965,16781100
2/14/2002,112.510002,112.970001,111.589996,112.059998,77.724327,20453800
2/15/2002,112.150002,112.239998,110.709999,110.889999,76.912827,18366800
2/19/2002,110.150002,110.290001,108.610001,108.760002,75.435493,15988100
2/20/2002,109.050003,110.589996,107.82,110.589996,76.704758,29242800
2/21/2002,109.93,110.629997,108.260002,108.300003,75.116394,26288600
2/22/2002,108.349998,109.940002,107.870003,109.639999,76.045815,26572900
2/25/2002,109.739998,111.809998,109.699997,111.449997,77.301239,17458700
2/26/2002,111.599998,112.040001,110.57,111.220001,77.141708,22346500
2/27/2002,111.959999,112.860001,110.650002,111.650002,77.439949,28597900
2/28/2002,111.830002,112.75,111.029999,111.150002,77.093155,23755400
3/1/2002,111.720001,113.849998,111.510002,113.739998,78.889557,26273600
3/4/2002,113.900002,115.989998,113.650002,115.75,80.283722,27184600
3/5/2002,115.330002,116.400002,114.970001,115.379997,80.027054,22718900
3/6/2002,115.099998,117.150002,115.07,116.75,80.977287,20143200
3/7/2002,117.360001,117.5,115.57,116.5,80.803864,19330800
3/8/2002,117.379997,117.900002,116.480003,116.989998,81.14373,19930100
3/11/2002,116.889999,117.900002,116.43,117.239998,81.317131,15621800
3/12/2002,116.099998,117.25,115.940002,117.169998,81.268585,17153600
3/13/2002,116.629997,116.75,115.639999,116.040001,80.484848,17175300
3/14/2002,116.040001,116.43,115.629997,115.879997,80.373848,11168100
3/15/2002,115.970001,116.949997,115.900002,116.650002,81.139717,21220100
