,opn,high,low,close,volume,epochDate,date
147,265.1546,266.67,264.83,266.28,5830591.0,1542731400000,2018-11-20 08:30:00-08:00
148,266.27,267.0,265.44,266.19,5412600.0,1542733200000,2018-11-20 09:00:00-08:00
149,266.1801,266.48,265.125,265.2011,3925151.0,1542735000000,2018-11-20 09:30:00-08:00
150,265.2,265.51,264.28,264.62,4459819.0,1542736800000,2018-11-20 10:00:00-08:00
151,264.61,265.33,264.36,264.37,5288404.0,1542738600000,2018-11-20 10:30:00-08:00
152,264.375,264.89,263.76,264.14,7395566.0,1542740400000,2018-11-20 11:00:00-08:00
153,264.14,265.25,263.91,264.165,5817019.0,1542742200000,2018-11-20 11:30:00-08:00
154,264.17,265.0265,263.15,264.7215,9244582.0,1542744000000,2018-11-20 12:00:00-08:00
155,264.72,265.06,263.8,264.2,18649956.0,1542745800000,2018-11-20 12:30:00-08:00
156,265.86,266.29,265.12,266.1,8898676.0,1542810600000,2018-11-21 06:30:00-08:00
157,266.11,266.65,265.65,266.49,5863214.0,1542812400000,2018-11-21 07:00:00-08:00
158,266.49,266.58,265.65,266.17,4711889.0,1542814200000,2018-11-21 07:30:00-08:00
159,266.175,267.15,265.91,266.79,6198273.0,1542816000000,2018-11-21 08:00:00-08:00
160,266.8,267.13,266.58,266.77,4354587.0,1542817800000,2018-11-21 08:30:00-08:00
161,266.79,266.89,266.26,266.48,2875894.0,1542819600000,2018-11-21 09:00:00-08:00
162,266.48,266.85,266.28,266.85,1834327.0,1542821400000,2018-11-21 09:30:00-08:00
163,266.85,266.93,266.34,266.555,2292946.0,1542823200000,2018-11-21 10:00:00-08:00
164,266.55,266.82,266.45,266.59,1903989.0,1542825000000,2018-11-21 10:30:00-08:00
165,266.59,266.71,266.3,266.59,1875145.0,1542826800000,2018-11-21 11:00:00-08:00
166,266.6,266.7,266.18,266.2515,3428611.0,1542828600000,2018-11-21 11:30:00-08:00
167,266.25,266.71,265.89,265.91,5876200.0,1542830400000,2018-11-21 12:00:00-08:00
168,265.91,265.91,265.01,265.07,12579766.0,1542832200000,2018-11-21 12:30:00-08:00
169,263.18,264.35,263.07,264.11,7496519.0,1542983400000,2018-11-23 06:30:00-08:00
170,264.1,264.41,263.43,263.56,4382651.0,1542985200000,2018-11-23 07:00:00-08:00
171,263.55,264.4,263.47,264.1675,4025992.0,1542987000000,2018-11-23 07:30:00-08:00
172,264.17,264.8234,264.12,264.47,2796970.0,1542988800000,2018-11-23 08:00:00-08:00
173,264.4703,264.55,263.69,263.755,3858735.0,1542990600000,2018-11-23 08:30:00-08:00
174,263.74,264.21,263.52,264.01,4760379.0,1542992400000,2018-11-23 09:00:00-08:00
175,264.0,264.3,263.24,263.36,8750877.0,1542994200000,2018-11-23 09:30:00-08:00
176,263.37,263.4,263.25,263.25,1234344.0,1542996000000,2018-11-23 10:00:00-08:00
177,263.25,263.25,263.25,263.25,0.0,1543005000000,2018-11-23 12:30:00-08:00
178,265.78,267.17,265.64,267.16,9488253.0,1543242600000,2018-11-26 06:30:00-08:00
179,267.18,267.245,266.48,266.72,4831594.0,1543244400000,2018-11-26 07:00:00-08:00
180,266.73,267.15,266.31,267.0525,7175426.0,1543246200000,2018-11-26 07:30:00-08:00
181,267.06,267.1,266.57,266.6799,4947636.0,1543248000000,2018-11-26 08:00:00-08:00
182,266.66,266.665,265.92,266.4,5074132.0,1543249800000,2018-11-26 08:30:00-08:00
183,266.4,266.8,265.91,266.04,3697316.0,1543251600000,2018-11-26 09:00:00-08:00
184,266.03,266.03,265.34,265.84,4383009.0,1543253400000,2018-11-26 09:30:00-08:00
185,265.82,266.27,265.54,266.06,2490463.0,1543255200000,2018-11-26 10:00:00-08:00
186,266.07,266.71,265.9,266.65,2412959.0,1543257000000,2018-11-26 10:30:00-08:00
187,266.64,267.11,266.49,266.993,2823582.0,1543258800000,2018-11-26 11:00:00-08:00
188,266.99,267.47,266.79,267.37,3330995.0,1543260600000,2018-11-26 11:30:00-08:00
189,267.3685,267.75,266.91,267.0213,3808527.0,1543262400000,2018-11-26 12:00:00-08:00
190,267.03,267.55,267.02,267.46,11397930.0,1543264200000,2018-11-26 12:30:00-08:00
191,266.34,266.92,265.66,266.6,7399453.0,1543329000000,2018-11-27 06:30:00-08:00
192,266.6,267.73,266.15,267.02,5608090.0,1543330800000,2018-11-27 07:00:00-08:00
193,267.01,267.87,266.54,267.4714,4977091.0,1543332600000,2018-11-27 07:30:00-08:00
194,267.47,268.03,267.19,267.48,6274285.0,1543334400000,2018-11-27 08:00:00-08:00
195,267.47,267.8,267.02,267.63,4401152.0,1543336200000,2018-11-27 08:30:00-08:00
196,267.64,267.71,266.65,266.75,2538349.0,1543338000000,2018-11-27 09:00:00-08:00
197,266.7462,267.34,266.5,266.8357,3372018.0,1543339800000,2018-11-27 09:30:00-08:00
198,266.8315,267.6,266.53,267.0938,6113990.0,1543341600000,2018-11-27 10:00:00-08:00
199,267.1,267.72,267.09,267.72,4122873.0,1543343400000,2018-11-27 10:30:00-08:00
200,267.72,268.1,267.595,267.9286,2542326.0,1543345200000,2018-11-27 11:00:00-08:00
201,267.93,268.18,267.76,267.785,3022609.0,1543347000000,2018-11-27 11:30:00-08:00
202,267.78,268.02,267.53,267.793,3731871.0,1543348800000,2018-11-27 12:00:00-08:00
203,267.7915,268.37,267.55,268.34,10613437.0,1543350600000,2018-11-27 12:30:00-08:00
204,269.6,269.91,269.18,269.34,7262214.0,1543415400000,2018-11-28 06:30:00-08:00
205,269.33,269.655,268.74,268.8,5090292.0,1543417200000,2018-11-28 07:00:00-08:00
206,268.79,269.15,268.53,269.01,4566236.0,1543419000000,2018-11-28 07:30:00-08:00
207,269.01,269.5,268.96,269.35,4196842.0,1543420800000,2018-11-28 08:00:00-08:00
208,269.355,269.75,269.17,269.64,6132350.0,1543422600000,2018-11-28 08:30:00-08:00
209,269.635,272.55,269.61,272.35,19813636.0,1543424400000,2018-11-28 09:00:00-08:00
210,272.35,272.83,272.0201,272.33,9971240.0,1543426200000,2018-11-28 09:30:00-08:00
211,272.34,272.72,271.85,272.66,6958896.0,1543428000000,2018-11-28 10:00:00-08:00
212,272.65,273.49,272.57,273.3,10478324.0,1543429800000,2018-11-28 10:30:00-08:00
213,273.3,273.58,272.89,273.16,6165770.0,1543431600000,2018-11-28 11:00:00-08:00
214,273.16,273.36,272.77,272.81,4937984.0,1543433400000,2018-11-28 11:30:00-08:00
215,272.82,273.55,272.5473,273.48,4593997.0,1543435200000,2018-11-28 12:00:00-08:00
216,273.48,274.55,273.25,274.49,20883069.0,1543437000000,2018-11-28 12:30:00-08:00
217,273.71,274.02,273.46,273.64,6328846.0,1543501800000,2018-11-29 06:30:00-08:00
218,273.63,273.82,273.03,273.05,4874898.0,1543503600000,2018-11-29 07:00:00-08:00
219,273.06,274.12,272.43,272.79,9157162.0,1543505400000,2018-11-29 07:30:00-08:00
220,272.79,273.51,272.57,273.49,6871232.0,1543507200000,2018-11-29 08:00:00-08:00
221,273.49,274.0,273.19,273.92,4997222.0,1543509000000,2018-11-29 08:30:00-08:00
222,273.92,273.94,273.41,273.85,2947812.0,1543510800000,2018-11-29 09:00:00-08:00
223,273.84,274.3185,273.8,274.26,2341044.0,1543512600000,2018-11-29 09:30:00-08:00
224,274.26,274.29,273.82,274.04,2475006.0,1543514400000,2018-11-29 10:00:00-08:00
225,274.036,274.45,273.91,274.15,2226046.0,1543516200000,2018-11-29 10:30:00-08:00
226,274.17,275.05,273.92,274.84,5625414.0,1543518000000,2018-11-29 11:00:00-08:00
227,274.83,275.54,274.73,275.49,3862864.0,1543519800000,2018-11-29 11:30:00-08:00
228,275.49,275.55,274.79,275.0239,4525252.0,1543521600000,2018-11-29 12:00:00-08:00
229,275.02,275.02,273.83,273.96,13178896.0,1543523400000,2018-11-29 12:30:00-08:00
230,273.81,274.259,273.45,274.18,5374954.0,1543588200000,2018-11-30 06:30:00-08:00
231,274.19,274.44,273.94,274.22,5405193.0,1543590000000,2018-11-30 07:00:00-08:00
232,274.2436,274.98,274.24,274.47,6013322.0,1543591800000,2018-11-30 07:30:00-08:00
233,274.46,274.55,273.85,274.01,3674819.0,1543593600000,2018-11-30 08:00:00-08:00
234,274.0,274.69,273.73,274.525,4434958.0,1543595400000,2018-11-30 08:30:00-08:00
235,274.53,274.59,274.16,274.225,2701389.0,1543597200000,2018-11-30 09:00:00-08:00
236,274.22,274.45,274.05,274.07,1979687.0,1543599000000,2018-11-30 09:30:00-08:00
237,274.08,274.39,273.85,274.34,2699120.0,1543600800000,2018-11-30 10:00:00-08:00
238,274.34,275.33,274.05,275.19,6276749.0,1543602600000,2018-11-30 10:30:00-08:00
239,275.19,275.385,274.96,275.2301,3811468.0,1543604400000,2018-11-30 11:00:00-08:00
240,275.24,275.5,275.06,275.27,6149796.0,1543606200000,2018-11-30 11:30:00-08:00
241,275.265,276.056,275.195,275.89,6632619.0,1543608000000,2018-11-30 12:00:00-08:00
242,275.885,276.28,275.43,275.76,20059471.0,1543609800000,2018-11-30 12:30:00-08:00
243,280.28,280.4,278.63,278.92,12083217.0,1543847400000,2018-12-03 06:30:00-08:00
244,278.94,279.76,278.67,279.57,9252634.0,1543849200000,2018-12-03 07:00:00-08:00
245,279.57,279.6111,278.03,278.17,6700941.0,1543851000000,2018-12-03 07:30:00-08:00
246,278.17,278.7,277.78,278.3,7502952.0,1543852800000,2018-12-03 08:00:00-08:00
247,278.3,278.59,277.505,277.68,5002022.0,1543854600000,2018-12-03 08:30:00-08:00
248,277.69,278.56,277.67,278.56,3738594.0,1543856400000,2018-12-03 09:00:00-08:00
249,278.54,279.02,278.23,278.5075,2866425.0,1543858200000,2018-12-03 09:30:00-08:00
250,278.5061,279.22,278.5061,279.04,4476797.0,1543860000000,2018-12-03 10:00:00-08:00
251,279.03,279.03,277.99,278.2925,4122281.0,1543861800000,2018-12-03 10:30:00-08:00
252,278.3,278.86,277.65,278.74,5669018.0,1543863600000,2018-12-03 11:00:00-08:00
253,278.74,278.92,278.37,278.6044,3947188.0,1543865400000,2018-12-03 11:30:00-08:00
254,278.6,279.36,278.23,279.15,7780377.0,1543867200000,2018-12-03 12:00:00-08:00
255,279.16,279.4676,278.6,279.23,13010073.0,1543869000000,2018-12-03 12:30:00-08:00
256,278.37,278.85,277.34,277.75,9829618.0,1543933800000,2018-12-04 06:30:00-08:00
257,277.76,277.98,277.09,277.57,6479648.0,1543935600000,2018-12-04 07:00:00-08:00
258,277.59,277.81,277.17,277.23,4169296.0,1543937400000,2018-12-04 07:30:00-08:00
259,277.24,277.6,276.84,277.05,5485959.0,1543939200000,2018-12-04 08:00:00-08:00
260,277.05,277.22,276.41,276.45,4359596.0,1543941000000,2018-12-04 08:30:00-08:00
261,276.44,276.4471,273.285,273.29,17312754.0,1543942800000,2018-12-04 09:00:00-08:00
262,273.295,273.75,272.25,272.99,17101934.0,1543944600000,2018-12-04 09:30:00-08:00
263,272.96,273.23,271.12,271.67,10716926.0,1543946400000,2018-12-04 10:00:00-08:00
264,271.66,272.55,270.38,272.24,12787843.0,1543948200000,2018-12-04 10:30:00-08:00
265,272.24,272.88,271.62,271.87,10252188.0,1543950000000,2018-12-04 11:00:00-08:00
266,271.88,273.35,271.88,272.3001,8095252.0,1543951800000,2018-12-04 11:30:00-08:00
267,272.31,272.33,270.6,270.75,12153912.0,1543953600000,2018-12-04 12:00:00-08:00
268,270.74,271.38,269.9,270.49,31876688.0,1543955400000,2018-12-04 12:30:00-08:00
269,265.92,267.15,264.62,265.07,20987548.0,1544106600000,2018-12-06 06:30:00-08:00
270,265.07,266.13,264.75,265.85,14111350.0,1544108400000,2018-12-06 07:00:00-08:00
271,265.86,266.09,264.06,264.27,10527757.0,1544110200000,2018-12-06 07:30:00-08:00
272,264.26,264.58,262.44,262.77,13247330.0,1544112000000,2018-12-06 08:00:00-08:00
273,262.76,265.02,262.67,264.87,14686226.0,1544113800000,2018-12-06 08:30:00-08:00
274,264.86,266.36,264.39,266.24,12043344.0,1544115600000,2018-12-06 09:00:00-08:00
275,266.24,267.09,265.74,266.65,10284120.0,1544117400000,2018-12-06 09:30:00-08:00
276,266.64,266.65,265.16,265.33,6955316.0,1544119200000,2018-12-06 10:00:00-08:00
277,265.33,267.24,264.75,267.2,13097268.0,1544121000000,2018-12-06 10:30:00-08:00
278,267.1803,267.639,265.57,266.66,10338431.0,1544122800000,2018-12-06 11:00:00-08:00
279,266.66,267.21,265.19,267.0299,10511882.0,1544124600000,2018-12-06 11:30:00-08:00
280,267.03,267.81,266.55,267.5,12838664.0,1544126400000,2018-12-06 12:00:00-08:00
281,267.51,269.97,267.36,269.93,31097598.0,1544128200000,2018-12-06 12:30:00-08:00
282,269.46,271.22,269.25,270.36,10500896.0,1544193000000,2018-12-07 06:30:00-08:00
283,270.37,270.71,267.58,268.2633,11733036.0,1544194800000,2018-12-07 07:00:00-08:00
284,268.27,268.45,267.02,268.24,9335724.0,1544196600000,2018-12-07 07:30:00-08:00
285,268.245,268.51,265.53,266.0325,10964039.0,1544198400000,2018-12-07 08:00:00-08:00
286,266.01,267.005,265.35,265.36,8301197.0,1544200200000,2018-12-07 08:30:00-08:00
287,265.37,266.42,265.27,265.79,6957612.0,1544202000000,2018-12-07 09:00:00-08:00
288,265.785,266.55,264.56,266.27,8114732.0,1544203800000,2018-12-07 09:30:00-08:00
289,266.26,266.91,265.12,265.77,6556915.0,1544205600000,2018-12-07 10:00:00-08:00
290,265.77,265.83,264.37,264.4,7003548.0,1544207400000,2018-12-07 10:30:00-08:00
291,264.4,265.0762,263.46,264.67,11008003.0,1544209200000,2018-12-07 11:00:00-08:00
292,264.68,264.86,262.96,263.16,8383654.0,1544211000000,2018-12-07 11:30:00-08:00
293,263.16,264.26,262.63,263.96,13057399.0,1544212800000,2018-12-07 12:00:00-08:00
294,263.9675,265.46,263.43,263.65,27263724.0,1544214600000,2018-12-07 12:30:00-08:00
