,opn,high,low,close,volume,epochDate,date
0,1635.25,1651.77,1633.83,1645.89,594618.0,1551364200000,2019-02-28 06:30:00-08:00
1,1645.88,1646.235,1636.0,1638.4768,272491.0,1551366000000,2019-02-28 07:00:00-08:00
2,1638.37,1644.37,1638.37,1642.1877,177578.0,1551367800000,2019-02-28 07:30:00-08:00
3,1641.98,1645.58,1639.34,1644.6846,142021.0,1551369600000,2019-02-28 08:00:00-08:00
4,1644.38,1650.548,1644.38,1647.72,215763.0,1551371400000,2019-02-28 08:30:00-08:00
5,1647.45,1648.33,1644.68,1646.3621,102249.0,1551373200000,2019-02-28 09:00:00-08:00
6,1646.4,1647.24,1645.163,1647.23,80134.0,1551375000000,2019-02-28 09:30:00-08:00
7,1647.24,1647.8,1642.37,1643.29,96049.0,1551376800000,2019-02-28 10:00:00-08:00
8,1642.97,1644.7,1641.2,1643.6,97990.0,1551378600000,2019-02-28 10:30:00-08:00
9,1643.47,1643.7,1640.155,1642.66,99071.0,1551380400000,2019-02-28 11:00:00-08:00
10,1642.69,1643.13,1640.01,1642.44,93882.0,1551382200000,2019-02-28 11:30:00-08:00
11,1642.44,1643.5815,1640.4,1642.1455,97200.0,1551384000000,2019-02-28 12:00:00-08:00
12,1641.85,1643.2,1636.7,1639.79,379092.0,1551385800000,2019-02-28 12:30:00-08:00
13,1655.13,1661.89,1651.0,1657.68,771235.0,1551450600000,2019-03-01 06:30:00-08:00
14,1657.4,1657.5,1651.0,1653.8076,383842.0,1551452400000,2019-03-01 07:00:00-08:00
15,1654.3571,1660.87,1653.6,1659.25,297859.0,1551454200000,2019-03-01 07:30:00-08:00
16,1659.68,1661.4,1655.14,1657.34,347531.0,1551456000000,2019-03-01 08:00:00-08:00
17,1657.47,1658.69,1653.05,1656.0,179873.0,1551457800000,2019-03-01 08:30:00-08:00
18,1656.29,1660.0,1655.5829,1658.835,160529.0,1551459600000,2019-03-01 09:00:00-08:00
19,1658.995,1663.72,1658.05,1662.3301,277620.0,1551461400000,2019-03-01 09:30:00-08:00
20,1662.2807,1664.05,1660.7939,1663.49,179311.0,1551463200000,2019-03-01 10:00:00-08:00
21,1663.494,1669.78,1663.24,1668.98,315169.0,1551465000000,2019-03-01 10:30:00-08:00
22,1669.3,1674.11,1668.19,1674.09,326675.0,1551466800000,2019-03-01 11:00:00-08:00
23,1674.1,1674.26,1669.15,1672.7312,265491.0,1551468600000,2019-03-01 11:30:00-08:00
24,1672.6701,1672.83,1666.35,1668.73,296203.0,1551470400000,2019-03-01 12:00:00-08:00
25,1668.73,1672.64,1668.66,1671.26,524290.0,1551472200000,2019-03-01 12:30:00-08:00
26,1685.0,1699.53,1684.2,1697.38,990055.0,1551709800000,2019-03-04 06:30:00-08:00
27,1697.75,1708.77,1697.75,1708.1562,727823.0,1551711600000,2019-03-04 07:00:00-08:00
28,1708.4,1709.43,1701.75,1702.545,478522.0,1551713400000,2019-03-04 07:30:00-08:00
29,1702.13,1703.49,1693.69,1693.69,484588.0,1551715200000,2019-03-04 08:00:00-08:00
30,1693.6,1695.7,1674.36,1679.45,532779.0,1551717000000,2019-03-04 08:30:00-08:00
31,1679.3,1686.5911,1675.5655,1685.12,428501.0,1551718800000,2019-03-04 09:00:00-08:00
32,1684.37,1690.5329,1682.1612,1688.0258,288342.0,1551720600000,2019-03-04 09:30:00-08:00
33,1688.0092,1695.25,1681.5218,1693.65,316587.0,1551722400000,2019-03-04 10:00:00-08:00
34,1693.52,1703.0831,1692.3898,1701.36,337973.0,1551724200000,2019-03-04 10:30:00-08:00
35,1701.99,1702.6,1695.8389,1700.25,240678.0,1551726000000,2019-03-04 11:00:00-08:00
36,1700.5,1701.0,1693.9145,1696.2303,246627.0,1551727800000,2019-03-04 11:30:00-08:00
37,1696.02,1697.0,1692.21,1692.38,183578.0,1551729600000,2019-03-04 12:00:00-08:00
38,1692.49,1698.09,1691.82,1696.16,416840.0,1551731400000,2019-03-04 12:30:00-08:00
39,1702.95,1707.8,1689.01,1696.8,750108.0,1551796200000,2019-03-05 06:30:00-08:00
40,1697.1,1705.42,1696.69,1697.5,392366.0,1551798000000,2019-03-05 07:00:00-08:00
41,1698.1,1703.7,1697.659,1700.405,246704.0,1551799800000,2019-03-05 07:30:00-08:00
42,1700.466,1703.0852,1698.26,1701.11,171819.0,1551801600000,2019-03-05 08:00:00-08:00
43,1700.62,1705.0,1699.42,1702.62,172017.0,1551803400000,2019-03-05 08:30:00-08:00
44,1702.5,1702.89,1697.6835,1697.6835,127251.0,1551805200000,2019-03-05 09:00:00-08:00
45,1697.68,1699.0,1695.0,1697.0,196513.0,1551807000000,2019-03-05 09:30:00-08:00
46,1696.92,1699.53,1695.5,1696.0,127261.0,1551808800000,2019-03-05 10:00:00-08:00
47,1695.75,1698.55,1695.69,1698.2827,124503.0,1551810600000,2019-03-05 10:30:00-08:00
48,1698.27,1700.7,1697.01,1700.5,134091.0,1551812400000,2019-03-05 11:00:00-08:00
49,1700.58,1705.0,1699.895,1704.61,196380.0,1551814200000,2019-03-05 11:30:00-08:00
50,1704.975,1705.0,1700.54,1704.235,197564.0,1551816000000,2019-03-05 12:00:00-08:00
51,1704.15,1706.0,1691.81,1691.81,620074.0,1551817800000,2019-03-05 12:30:00-08:00
52,1695.97,1697.75,1683.491,1689.88,551232.0,1551882600000,2019-03-06 06:30:00-08:00
53,1689.82,1693.74,1683.45,1685.11,355635.0,1551884400000,2019-03-06 07:00:00-08:00
54,1685.04,1685.58,1676.2225,1681.69,385119.0,1551886200000,2019-03-06 07:30:00-08:00
55,1681.26,1686.55,1679.0,1679.92,203869.0,1551888000000,2019-03-06 08:00:00-08:00
56,1679.92,1680.58,1672.01,1675.16,313041.0,1551889800000,2019-03-06 08:30:00-08:00
57,1674.82,1679.5,1672.01,1673.91,207040.0,1551891600000,2019-03-06 09:00:00-08:00
58,1674.0,1676.99,1672.1866,1673.13,162967.0,1551893400000,2019-03-06 09:30:00-08:00
59,1673.36,1675.58,1671.02,1674.0,216563.0,1551895200000,2019-03-06 10:00:00-08:00
60,1674.45,1678.68,1673.38,1677.9647,190110.0,1551897000000,2019-03-06 10:30:00-08:00
61,1678.28,1681.4685,1675.8,1680.75,196886.0,1551898800000,2019-03-06 11:00:00-08:00
62,1680.9374,1683.0,1675.61,1676.0,229293.0,1551900600000,2019-03-06 11:30:00-08:00
63,1675.8,1677.72,1668.28,1669.96,273178.0,1551902400000,2019-03-06 12:00:00-08:00
64,1669.8763,1674.99,1668.55,1669.16,463335.0,1551904200000,2019-03-06 12:30:00-08:00
