,tAvePos,tAveNeg,tAveNeut,dAvePos,dAveNeg,dAveNeut,Cnt
142,-0.13273080148630673,1.262945657595992,-0.953770637512207,-0.006482484233048222,1.399011653330591,-1.1929793821440802,18
143,-0.10145814344286921,2.352711319923401,-1.9568281769752502,0.717947356402874,0.8160237669944763,-1.407722219824791,2
144,,,,,,,0
145,,,,,,,0
146,0.630750298500061,1.8962243795394895,-2.431051731109619,-0.0735791772603988,1.630282282829285,-1.012435793876648,1
147,,,,,,,0
148,1.250709891319275,1.4052361249923706,-2.731612205505371,-0.2907979190349579,2.345853567123413,-1.5922619104385376,1
149,,,,,,,0
150,,,,,,,0
151,,,,,,,0
152,,,,,,,0
153,,,,,,,0
154,,,,,,,0
155,-0.12431456677615643,1.673633512854576,-1.333229899406433,-0.2199032099172473,1.4285257324576377,-0.9439210283756256,25
156,-0.3029433985551198,2.3614210287729898,-1.6343529224395752,0.36120431621869403,0.870904286702474,-0.9449756741523743,3
